time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,1.05674026422,-0.463450754854,17.6262493886,6.13838570041,6.16318603075,0.0,1.50668277928,-1.08744097651,5.38748796673,-0.123513485062,-0.0465066801296,0.0,506.29910589435315,506.51791782370447,510.2538698931019,507.76668560889703
2.580000000000002,1.15003364059,-0.532219716322,17.9557417292,6.13100304683,6.16221029614,0.0,1.60312256081,-1.20556024607,5.59428283345,-0.122122749975,0.0138567560818,0.0,498.3745132023986,502.7674988731589,501.6799144658987,501.7690779337838
2.640000000000002,1.24914545444,-0.608284399425,18.2978214816,6.12410986709,6.16277163592,0.0,1.70034014264,-1.33058664777,5.80702303636,-0.103359083775,-0.00165084256325,0.0,506.84139905678137,505.7253511635416,503.656198448996,505.00139415991305
2.700000000000002,1.35324732473,-0.690922093329,18.6458868215,6.11829730918,6.16252825428,0.0,1.7697008988,-1.42451194364,5.79499753283,-0.0863339983141,-0.00936338133594,0.0,441.1108469537032,440.4734243980034,438.447053342614,439.85124453260636
2.760000000000002,1.4615313038,-0.779322270521,18.9933787973,6.11348992791,6.16204141721,0.0,1.83977008109,-1.52258315504,5.78788398133,-0.0699459751955,-0.00572533404743,0.0,440.6675933345504,440.9684033387125,442.32519508659135,443.66772152301843
2.820000000000002,1.57386318057,-0.873469541526,19.3391465014,6.10951413897,6.16152336023,0.0,1.90464545093,-1.61602145788,5.73776565858,-0.0597647147192,-0.0152004037996,0.0,427.73891765239915,426.93117096883304,428.46898028084064,429.33039952236913
2.880000000000002,1.69025232263,-0.973516482349,19.6831862686,6.10603733339,6.16055716883,0.0,1.97503057098,-1.71917885752,5.73004682011,-0.0545398193712,-0.0179727183182,0.0,441.80787792536836,441.57928420557465,442.0690732363326,442.49714089425544
2.940000000000002,1.81050087683,-1.07927923933,20.0237583272,6.10249147619,6.15946226366,0.0,2.03335406255,-1.80658474711,5.62271242882,-0.0702707545506,-0.0188055616017,0.0,408.9340019243397,408.8598201461145,409.3057028703838,407.9000656329758
3.000000000000002,1.93450995833,-1.1907086533,20.3598622073,6.0982989308,6.15821047657,0.0,2.10035378104,-1.90810300586,5.58072418494,-0.0690976437436,-0.0253328677376,0.0,430.9760566603924,430.4238723231461,429.9832703057317,430.0787679378995
3.0600000000000023,2.06295671158,-1.30889299248,20.6965736892,6.09420326307,6.15703580906,0.0,2.18123578562,-2.03170283577,5.64238786852,-0.0666392997159,-0.0100220079843,0.0,463.1835997846137,464.3864107244097,463.7233019906587,463.9131116217936
3.1200000000000023,2.19651275288,-1.43494075897,21.0388524309,6.09021778075,6.15686605333,0.0,2.27052112584,-2.17017875479,5.76595729376,-0.0659991423733,0.00865125292212,0.0,484.0232384696894,485.42683431159065,482.9309618889478,482.97635919407526
3.1800000000000024,2.33533803702,-1.56926868452,21.3879138823,6.08647301195,6.15729107607,0.0,2.35679703499,-2.30770249743,5.86858808889,-0.0560655047797,0.00374817444484,0.0,479.11850198992187,478.7453951655468,479.60119681885965,480.35270948396055
3.2400000000000024,2.4785923354,-1.71079941561,21.7374538932,6.08337617311,6.15723181402,0.0,2.41833151818,-2.41033066735,5.78297977185,-0.0439393146196,-0.0127202312856,0.0,422.17821798171644,420.75453456300545,419.7680739997014,420.817391918958
3.3000000000000025,2.62604100478,-1.85933646955,22.0857715663,6.08230085658,6.15675941943,0.0,2.49658165862,-2.54101824896,5.82711881419,0.00992760897008,0.000388863495981,0.0,461.75038067058654,462.78371444627055,461.1806854662038,465.41655297386006
3.3600000000000025,2.77814420983,-2.01567837514,22.4364384728,6.08264587534,6.1566694863,0.0,2.57343235331,-2.67032404502,5.86140262513,-0.00428903765773,-0.0055706809291,0.0,461.5868839857097,461.11626544580207,460.4927580636744,459.3664590417665
3.4200000000000026,2.93480177613,-2.17971114135,22.7887790012,6.08225538516,6.15676596421,0.0,2.64840589048,-2.79746979919,5.88295210841,-0.0113637013441,0.0130703735373,0.0,457.0273742311154,458.51106002462893,457.4087624178711,456.84498279818547
3.4800000000000026,3.09602627098,-2.35152828815,23.1430597524,6.08116343929,6.15781576429,0.0,2.72554398995,-2.92983322097,5.92595516598,-0.0376082845013,0.0251357164827,0.0,464.9139847226856,465.8584962605693,465.3384203001446,463.27895637120884
3.5400000000000027,3.26124051902,-2.53036304985,23.495209565,6.07877597626,6.15879828406,0.0,2.78150003461,-3.03165974587,5.81280156624,-0.044557822084,-0.0137380720612,0.0,415.69613203801975,412.2746684003403,415.37897110297166,414.7679710689507
3.6000000000000028,3.43021515056,-2.71604502225,23.8438681939,6.07607416452,6.15878030109,0.0,2.85094132439,-3.15800718831,5.80888690532,-0.045991785938,0.0181200858055,0.0,448.9719103745686,451.54992380339513,450.16495758565276,450.0477398045798
3.660000000000003,3.60341892414,-2.90950132239,24.1928964847,6.07278910454,6.15952139438,0.0,2.92233210051,-3.29081463504,5.8250187542,-0.084825435845,-0.00285001325015,0.0,457.19792554227126,455.5235985089123,459.4082256699594,456.31551784341605
3.720000000000003,3.78060661678,-3.11054024309,24.5406850895,6.0677593897,6.15927661957,0.0,2.9838969739,-3.41097376511,5.76790128893,-0.0819071153319,-0.00665981295688,0.0,434.5589294049051,434.23944956121255,433.93454034110334,434.1735879441507
3.780000000000003,3.96172191365,-3.31929760089,24.8869044625,6.06271099448,6.15851296048,0.0,3.05323705659,-3.54805847539,5.77231902826,-0.0890245715131,-0.0290349430894,0.0,455.9722193484326,454.1808390717925,454.0041204981316,453.42689619564055
3.840000000000003,4.14663807463,-3.53574498877,25.2305053442,6.05710088681,6.15653670998,0.0,3.11075783507,-3.66739235021,5.68113835808,-0.104425006189,-0.0421809857271,0.0,424.3251895379531,423.19431799986774,424.48095453124955,423.14892137998083
3.900000000000003,4.33525989982,-3.75986310882,25.5703690356,6.05093919776,6.15414255665,0.0,3.17678163219,-3.80377447364,5.64733676963,-0.0994439303673,-0.0356971618906,0.0,443.19355098218654,443.7254568214312,442.14212839280685,442.54319637147637
3.960000000000003,4.52816647291,-3.99280440993,25.9103604658,6.04498791113,6.15146319344,0.0,3.25353065381,-3.96144462333,5.6849438722,-0.0986817123188,-0.0763088397251,0.0,468.3915711738025,465.2202292255492,466.07280593225425,466.12442834087796
4.020000000000002,4.7260252049,-4.23586028707,26.2547141427,6.03862919745,6.14696228121,0.0,3.342063643,-4.14087635019,5.79220320711,-0.127454734521,-0.0725472686313,0.0,489.775386159091,490.0512893978357,489.91674772914365,487.7629862950204
